ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-03-21,ESP,GADM,ESP.2_1,Arag-n,-0.65415,0.57664,full_february,DAY_OF_WEEK
2020-03-22,ESP,GADM,ESP.2_1,Arag-n,-0.72247,0.70709,full_february,DAY_OF_WEEK
2020-03-23,ESP,GADM,ESP.2_1,Arag-n,-0.54081,0.49537,full_february,DAY_OF_WEEK
2020-03-24,ESP,GADM,ESP.2_1,Arag-n,-0.53694,0.50951,full_february,DAY_OF_WEEK
2020-03-25,ESP,GADM,ESP.2_1,Arag-n,-0.55389,0.51883,full_february,DAY_OF_WEEK
2020-03-26,ESP,GADM,ESP.2_1,Arag-n,-0.56104,0.51999,full_february,DAY_OF_WEEK
2020-03-27,ESP,GADM,ESP.2_1,Arag-n,-0.57324,0.50609,full_february,DAY_OF_WEEK
2020-03-28,ESP,GADM,ESP.2_1,Arag-n,-0.66421,0.59213,full_february,DAY_OF_WEEK
2020-03-29,ESP,GADM,ESP.2_1,Arag-n,-0.72058,0.71898,full_february,DAY_OF_WEEK
2020-03-30,ESP,GADM,ESP.2_1,Arag-n,-0.61261,0.56098,full_february,DAY_OF_WEEK
2020-03-31,ESP,GADM,ESP.2_1,Arag-n,-0.62159,0.58934,full_february,DAY_OF_WEEK
2020-04-01,ESP,GADM,ESP.2_1,Arag-n,-0.63779,0.58196,full_february,DAY_OF_WEEK
2020-04-02,ESP,GADM,ESP.2_1,Arag-n,-0.62532,0.55672,full_february,DAY_OF_WEEK
2020-04-03,ESP,GADM,ESP.2_1,Arag-n,-0.62578,0.53439,full_february,DAY_OF_WEEK
2020-04-04,ESP,GADM,ESP.2_1,Arag-n,-0.6728,0.59459,full_february,DAY_OF_WEEK
2020-04-05,ESP,GADM,ESP.2_1,Arag-n,-0.73083,0.71753,full_february,DAY_OF_WEEK
2020-04-06,ESP,GADM,ESP.2_1,Arag-n,-0.60319,0.53996,full_february,DAY_OF_WEEK
2020-04-07,ESP,GADM,ESP.2_1,Arag-n,-0.59227,0.53743,full_february,DAY_OF_WEEK
2020-04-08,ESP,GADM,ESP.2_1,Arag-n,-0.58724,0.50371,full_february,DAY_OF_WEEK
2020-04-09,ESP,GADM,ESP.2_1,Arag-n,-0.72344,0.64154,full_february,DAY_OF_WEEK
2020-04-10,ESP,GADM,ESP.2_1,Arag-n,-0.77092,0.69082,full_february,DAY_OF_WEEK
2020-04-11,ESP,GADM,ESP.2_1,Arag-n,-0.6811,0.57534,full_february,DAY_OF_WEEK
2020-04-12,ESP,GADM,ESP.2_1,Arag-n,-0.72981,0.71272,full_february,DAY_OF_WEEK
2020-04-13,ESP,GADM,ESP.2_1,Arag-n,-0.58191,0.50372,full_february,DAY_OF_WEEK
2020-04-14,ESP,GADM,ESP.2_1,Arag-n,-0.55125,0.49624,full_february,DAY_OF_WEEK
2020-04-15,ESP,GADM,ESP.2_1,Arag-n,-0.53412,0.496,full_february,DAY_OF_WEEK
2020-04-16,ESP,GADM,ESP.2_1,Arag-n,-0.54538,0.49704,full_february,DAY_OF_WEEK
2020-04-17,ESP,GADM,ESP.2_1,Arag-n,-0.54807,0.48456,full_february,DAY_OF_WEEK
2020-04-18,ESP,GADM,ESP.2_1,Arag-n,-0.63856,0.56284,full_february,DAY_OF_WEEK
2020-04-19,ESP,GADM,ESP.2_1,Arag-n,-0.7252,0.70567,full_february,DAY_OF_WEEK
2020-04-20,ESP,GADM,ESP.2_1,Arag-n,-0.53293,0.48762,full_february,DAY_OF_WEEK
2020-04-21,ESP,GADM,ESP.2_1,Arag-n,-0.52836,0.49756,full_february,DAY_OF_WEEK
2020-04-22,ESP,GADM,ESP.2_1,Arag-n,-0.53571,0.47135,full_february,DAY_OF_WEEK
2020-04-23,ESP,GADM,ESP.2_1,Arag-n,-0.663,0.60661,full_february,DAY_OF_WEEK
2020-04-24,ESP,GADM,ESP.2_1,Arag-n,-0.55908,0.46407,full_february,DAY_OF_WEEK
2020-04-25,ESP,GADM,ESP.2_1,Arag-n,-0.62774,0.54475,full_february,DAY_OF_WEEK
2020-04-26,ESP,GADM,ESP.2_1,Arag-n,-0.68676,0.6379,full_february,DAY_OF_WEEK
2020-04-27,ESP,GADM,ESP.2_1,Arag-n,-0.50592,0.44839,full_february,DAY_OF_WEEK
2020-04-28,ESP,GADM,ESP.2_1,Arag-n,-0.48847,0.43721,full_february,DAY_OF_WEEK
2020-04-29,ESP,GADM,ESP.2_1,Arag-n,-0.49268,0.4278,full_february,DAY_OF_WEEK
2020-04-30,ESP,GADM,ESP.2_1,Arag-n,-0.48057,0.41558,full_february,DAY_OF_WEEK
2020-05-01,ESP,GADM,ESP.2_1,Arag-n,-0.69343,0.57004,full_february,DAY_OF_WEEK
2020-05-02,ESP,GADM,ESP.2_1,Arag-n,-0.54803,0.41171,full_february,DAY_OF_WEEK
2020-05-03,ESP,GADM,ESP.2_1,Arag-n,-0.51507,0.44722,full_february,DAY_OF_WEEK
2020-05-04,ESP,GADM,ESP.2_1,Arag-n,-0.35437,0.30202,full_february,DAY_OF_WEEK
2020-05-05,ESP,GADM,ESP.2_1,Arag-n,-0.35515,0.30604,full_february,DAY_OF_WEEK
2020-05-06,ESP,GADM,ESP.2_1,Arag-n,-0.36008,0.3016,full_february,DAY_OF_WEEK
2020-05-07,ESP,GADM,ESP.2_1,Arag-n,-0.36259,0.30115,full_february,DAY_OF_WEEK
2020-05-08,ESP,GADM,ESP.2_1,Arag-n,-0.3777,0.29874,full_february,DAY_OF_WEEK
2020-05-09,ESP,GADM,ESP.2_1,Arag-n,-0.44531,0.36126,full_february,DAY_OF_WEEK
2020-05-10,ESP,GADM,ESP.2_1,Arag-n,-0.57344,0.52212,full_february,DAY_OF_WEEK
2020-05-11,ESP,GADM,ESP.2_1,Arag-n,-0.29047,0.27292,full_february,DAY_OF_WEEK
2020-05-12,ESP,GADM,ESP.2_1,Arag-n,-0.28029,0.26459,full_february,DAY_OF_WEEK
2020-05-13,ESP,GADM,ESP.2_1,Arag-n,-0.29314,0.26388,full_february,DAY_OF_WEEK
2020-05-14,ESP,GADM,ESP.2_1,Arag-n,-0.31012,0.28464,full_february,DAY_OF_WEEK
2020-05-15,ESP,GADM,ESP.2_1,Arag-n,-0.3534,0.29077,full_february,DAY_OF_WEEK
2020-05-16,ESP,GADM,ESP.2_1,Arag-n,-0.36309,0.31433,full_february,DAY_OF_WEEK
2020-05-17,ESP,GADM,ESP.2_1,Arag-n,-0.37204,0.35405,full_february,DAY_OF_WEEK
2020-05-18,ESP,GADM,ESP.2_1,Arag-n,-0.22103,0.23289,full_february,DAY_OF_WEEK
2020-05-19,ESP,GADM,ESP.2_1,Arag-n,-0.2184,0.22982,full_february,DAY_OF_WEEK
2020-05-20,ESP,GADM,ESP.2_1,Arag-n,-0.23277,0.22838,full_february,DAY_OF_WEEK
2020-05-21,ESP,GADM,ESP.2_1,Arag-n,-0.23885,0.22724,full_february,DAY_OF_WEEK
2020-05-22,ESP,GADM,ESP.2_1,Arag-n,-0.25176,0.22193,full_february,DAY_OF_WEEK
2020-05-23,ESP,GADM,ESP.2_1,Arag-n,-0.25883,0.25097,full_february,DAY_OF_WEEK
2020-05-24,ESP,GADM,ESP.2_1,Arag-n,-0.31591,0.31481,full_february,DAY_OF_WEEK
2020-05-25,ESP,GADM,ESP.2_1,Arag-n,-0.19552,0.2223,full_february,DAY_OF_WEEK
2020-05-26,ESP,GADM,ESP.2_1,Arag-n,-0.18324,0.21156,full_february,DAY_OF_WEEK
2020-05-27,ESP,GADM,ESP.2_1,Arag-n,-0.17914,0.20168,full_february,DAY_OF_WEEK
2020-05-28,ESP,GADM,ESP.2_1,Arag-n,-0.17971,0.20199,full_february,DAY_OF_WEEK
2020-05-29,ESP,GADM,ESP.2_1,Arag-n,-0.18645,0.19225,full_february,DAY_OF_WEEK
2020-05-30,ESP,GADM,ESP.2_1,Arag-n,-0.18543,0.21785,full_february,DAY_OF_WEEK
2020-05-31,ESP,GADM,ESP.2_1,Arag-n,-0.24748,0.28438,full_february,DAY_OF_WEEK
2020-06-01,ESP,GADM,ESP.2_1,Arag-n,-0.18247,0.20746,full_february,DAY_OF_WEEK
2020-06-02,ESP,GADM,ESP.2_1,Arag-n,-0.12645,0.18711,full_february,DAY_OF_WEEK
2020-06-03,ESP,GADM,ESP.2_1,Arag-n,-0.17491,0.2055,full_february,DAY_OF_WEEK
2020-06-04,ESP,GADM,ESP.2_1,Arag-n,-0.19142,0.21044,full_february,DAY_OF_WEEK
2020-06-05,ESP,GADM,ESP.2_1,Arag-n,-0.16645,0.1824,full_february,DAY_OF_WEEK
2020-06-06,ESP,GADM,ESP.2_1,Arag-n,-0.14991,0.20513,full_february,DAY_OF_WEEK
2020-06-07,ESP,GADM,ESP.2_1,Arag-n,-0.27758,0.29105,full_february,DAY_OF_WEEK
2020-06-08,ESP,GADM,ESP.2_1,Arag-n,-0.13831,0.19514,full_february,DAY_OF_WEEK
2020-06-09,ESP,GADM,ESP.2_1,Arag-n,-0.12089,0.18614,full_february,DAY_OF_WEEK
2020-06-10,ESP,GADM,ESP.2_1,Arag-n,-0.12889,0.1825,full_february,DAY_OF_WEEK
2020-06-11,ESP,GADM,ESP.2_1,Arag-n,-0.14048,0.18754,full_february,DAY_OF_WEEK
2020-06-12,ESP,GADM,ESP.2_1,Arag-n,-0.15294,0.17612,full_february,DAY_OF_WEEK
2020-06-13,ESP,GADM,ESP.2_1,Arag-n,-0.14093,0.19948,full_february,DAY_OF_WEEK
2020-06-14,ESP,GADM,ESP.2_1,Arag-n,-0.15524,0.2437,full_february,DAY_OF_WEEK
2020-06-15,ESP,GADM,ESP.2_1,Arag-n,-0.09858,0.17334,full_february,DAY_OF_WEEK
2020-06-16,ESP,GADM,ESP.2_1,Arag-n,-0.12519,0.18947,full_february,DAY_OF_WEEK
2020-06-17,ESP,GADM,ESP.2_1,Arag-n,-0.11857,0.17599,full_february,DAY_OF_WEEK
2020-06-18,ESP,GADM,ESP.2_1,Arag-n,-0.11274,0.16892,full_february,DAY_OF_WEEK
2020-06-19,ESP,GADM,ESP.2_1,Arag-n,-0.12305,0.16051,full_february,DAY_OF_WEEK
2020-06-20,ESP,GADM,ESP.2_1,Arag-n,-0.1179,0.19251,full_february,DAY_OF_WEEK
2020-06-21,ESP,GADM,ESP.2_1,Arag-n,-0.12535,0.24029,full_february,DAY_OF_WEEK
2020-06-22,ESP,GADM,ESP.2_1,Arag-n,-0.04831,0.16231,full_february,DAY_OF_WEEK
2020-06-23,ESP,GADM,ESP.2_1,Arag-n,-0.06154,0.16554,full_february,DAY_OF_WEEK
2020-06-24,ESP,GADM,ESP.2_1,Arag-n,-0.08727,0.16547,full_february,DAY_OF_WEEK
2020-06-25,ESP,GADM,ESP.2_1,Arag-n,-0.09482,0.16515,full_february,DAY_OF_WEEK
2020-06-26,ESP,GADM,ESP.2_1,Arag-n,-0.09322,0.16557,full_february,DAY_OF_WEEK
2020-06-27,ESP,GADM,ESP.2_1,Arag-n,-0.08795,0.19512,full_february,DAY_OF_WEEK
2020-06-28,ESP,GADM,ESP.2_1,Arag-n,-0.09942,0.23411,full_february,DAY_OF_WEEK
2020-06-29,ESP,GADM,ESP.2_1,Arag-n,-0.03282,0.16005,full_february,DAY_OF_WEEK
2020-06-30,ESP,GADM,ESP.2_1,Arag-n,-0.04244,0.16105,full_february,DAY_OF_WEEK
2020-07-01,ESP,GADM,ESP.2_1,Arag-n,-0.05082,0.15768,full_february,DAY_OF_WEEK
2020-07-02,ESP,GADM,ESP.2_1,Arag-n,-0.05081,0.1547,full_february,DAY_OF_WEEK
2020-07-03,ESP,GADM,ESP.2_1,Arag-n,-0.04586,0.14905,full_february,DAY_OF_WEEK
2020-07-04,ESP,GADM,ESP.2_1,Arag-n,-0.03362,0.17459,full_february,DAY_OF_WEEK
2020-07-05,ESP,GADM,ESP.2_1,Arag-n,-0.07966,0.22409,full_february,DAY_OF_WEEK
2020-07-06,ESP,GADM,ESP.2_1,Arag-n,-0.01794,0.15529,full_february,DAY_OF_WEEK
2020-07-07,ESP,GADM,ESP.2_1,Arag-n,-0.02642,0.15614,full_february,DAY_OF_WEEK
2020-07-08,ESP,GADM,ESP.2_1,Arag-n,-0.04751,0.1532,full_february,DAY_OF_WEEK
2020-07-09,ESP,GADM,ESP.2_1,Arag-n,-0.06583,0.15839,full_february,DAY_OF_WEEK
2020-07-10,ESP,GADM,ESP.2_1,Arag-n,-0.05547,0.15307,full_february,DAY_OF_WEEK
2020-07-11,ESP,GADM,ESP.2_1,Arag-n,-0.0528,0.18176,full_february,DAY_OF_WEEK
2020-07-12,ESP,GADM,ESP.2_1,Arag-n,-0.0981,0.23722,full_february,DAY_OF_WEEK
2020-07-13,ESP,GADM,ESP.2_1,Arag-n,-0.04784,0.16441,full_february,DAY_OF_WEEK
2020-07-14,ESP,GADM,ESP.2_1,Arag-n,-0.03909,0.16288,full_february,DAY_OF_WEEK
2020-07-15,ESP,GADM,ESP.2_1,Arag-n,-0.06649,0.16106,full_february,DAY_OF_WEEK
2020-07-16,ESP,GADM,ESP.2_1,Arag-n,-0.06173,0.16436,full_february,DAY_OF_WEEK
2020-07-17,ESP,GADM,ESP.2_1,Arag-n,-0.09292,0.16589,full_february,DAY_OF_WEEK
2020-07-18,ESP,GADM,ESP.2_1,Arag-n,-0.1261,0.20791,full_february,DAY_OF_WEEK
2020-07-19,ESP,GADM,ESP.2_1,Arag-n,-0.18264,0.26853,full_february,DAY_OF_WEEK
2020-07-20,ESP,GADM,ESP.2_1,Arag-n,-0.07997,0.17954,full_february,DAY_OF_WEEK
2020-07-21,ESP,GADM,ESP.2_1,Arag-n,-0.09549,0.17818,full_february,DAY_OF_WEEK
2020-07-22,ESP,GADM,ESP.2_1,Arag-n,-0.09192,0.18077,full_february,DAY_OF_WEEK
2020-07-23,ESP,GADM,ESP.2_1,Arag-n,-0.10707,0.17852,full_february,DAY_OF_WEEK
2020-07-24,ESP,GADM,ESP.2_1,Arag-n,-0.11028,0.17654,full_february,DAY_OF_WEEK
2020-07-25,ESP,GADM,ESP.2_1,Arag-n,-0.13778,0.2115,full_february,DAY_OF_WEEK
2020-07-26,ESP,GADM,ESP.2_1,Arag-n,-0.17992,0.26877,full_february,DAY_OF_WEEK
2020-07-27,ESP,GADM,ESP.2_1,Arag-n,-0.09066,0.18717,full_february,DAY_OF_WEEK
2020-07-28,ESP,GADM,ESP.2_1,Arag-n,-0.10678,0.18646,full_february,DAY_OF_WEEK
2020-07-29,ESP,GADM,ESP.2_1,Arag-n,-0.10638,0.18489,full_february,DAY_OF_WEEK
2020-07-30,ESP,GADM,ESP.2_1,Arag-n,-0.10642,0.18443,full_february,DAY_OF_WEEK
2020-07-31,ESP,GADM,ESP.2_1,Arag-n,-0.13013,0.18544,full_february,DAY_OF_WEEK
2020-08-01,ESP,GADM,ESP.2_1,Arag-n,-0.08752,0.20457,full_february,DAY_OF_WEEK
2020-08-02,ESP,GADM,ESP.2_1,Arag-n,-0.13474,0.25981,full_february,DAY_OF_WEEK
2020-08-03,ESP,GADM,ESP.2_1,Arag-n,-0.07238,0.18386,full_february,DAY_OF_WEEK
2020-08-04,ESP,GADM,ESP.2_1,Arag-n,-0.09727,0.18621,full_february,DAY_OF_WEEK
2020-08-05,ESP,GADM,ESP.2_1,Arag-n,-0.09621,0.18183,full_february,DAY_OF_WEEK
2020-08-06,ESP,GADM,ESP.2_1,Arag-n,-0.11445,0.18257,full_february,DAY_OF_WEEK
2020-08-07,ESP,GADM,ESP.2_1,Arag-n,-0.11831,0.18111,full_february,DAY_OF_WEEK
2020-08-08,ESP,GADM,ESP.2_1,Arag-n,-0.11344,0.21688,full_february,DAY_OF_WEEK
2020-08-09,ESP,GADM,ESP.2_1,Arag-n,-0.16801,0.27592,full_february,DAY_OF_WEEK
2020-08-10,ESP,GADM,ESP.2_1,Arag-n,-0.08472,0.19401,full_february,DAY_OF_WEEK
2020-08-11,ESP,GADM,ESP.2_1,Arag-n,-0.09909,0.19163,full_february,DAY_OF_WEEK
2020-08-12,ESP,GADM,ESP.2_1,Arag-n,-0.13247,0.19692,full_february,DAY_OF_WEEK
2020-08-13,ESP,GADM,ESP.2_1,Arag-n,-0.12071,0.18786,full_february,DAY_OF_WEEK
2020-08-14,ESP,GADM,ESP.2_1,Arag-n,-0.11362,0.17978,full_february,DAY_OF_WEEK
2020-08-15,ESP,GADM,ESP.2_1,Arag-n,-0.12555,0.23113,full_february,DAY_OF_WEEK
2020-08-16,ESP,GADM,ESP.2_1,Arag-n,-0.12744,0.26072,full_february,DAY_OF_WEEK
2020-08-17,ESP,GADM,ESP.2_1,Arag-n,-0.0643,0.18089,full_february,DAY_OF_WEEK
2020-08-18,ESP,GADM,ESP.2_1,Arag-n,-0.09134,0.18488,full_february,DAY_OF_WEEK
2020-08-19,ESP,GADM,ESP.2_1,Arag-n,-0.11536,0.18763,full_february,DAY_OF_WEEK
2020-08-20,ESP,GADM,ESP.2_1,Arag-n,-0.11797,0.18327,full_february,DAY_OF_WEEK
2020-08-21,ESP,GADM,ESP.2_1,Arag-n,-0.12844,0.18028,full_february,DAY_OF_WEEK
2020-08-22,ESP,GADM,ESP.2_1,Arag-n,-0.09758,0.20395,full_february,DAY_OF_WEEK
2020-08-23,ESP,GADM,ESP.2_1,Arag-n,-0.11937,0.25424,full_february,DAY_OF_WEEK
2020-08-24,ESP,GADM,ESP.2_1,Arag-n,-0.08046,0.17668,full_february,DAY_OF_WEEK
2020-08-25,ESP,GADM,ESP.2_1,Arag-n,-0.08937,0.1756,full_february,DAY_OF_WEEK
2020-08-26,ESP,GADM,ESP.2_1,Arag-n,-0.10025,0.17738,full_february,DAY_OF_WEEK
2020-08-27,ESP,GADM,ESP.2_1,Arag-n,-0.11516,0.17886,full_february,DAY_OF_WEEK
2020-08-28,ESP,GADM,ESP.2_1,Arag-n,-0.10115,0.1731,full_february,DAY_OF_WEEK
2020-08-29,ESP,GADM,ESP.2_1,Aragón,-0.10505,0.20757,full_february,DAY_OF_WEEK
2020-08-30,ESP,GADM,ESP.2_1,Aragón,-0.15237,0.26865,full_february,DAY_OF_WEEK
2020-08-31,ESP,GADM,ESP.2_1,Aragón,-0.05979,0.17477,full_february,DAY_OF_WEEK
2020-09-01,ESP,GADM,ESP.2_1,Aragón,-0.03559,0.16694,full_february,DAY_OF_WEEK
2020-09-02,ESP,GADM,ESP.2_1,Aragón,-0.06391,0.16527,full_february,DAY_OF_WEEK
2020-09-03,ESP,GADM,ESP.2_1,Aragón,-0.05908,0.15961,full_february,DAY_OF_WEEK
2020-09-04,ESP,GADM,ESP.2_1,Aragón,-0.06344,0.15737,full_february,DAY_OF_WEEK
2020-09-05,ESP,GADM,ESP.2_1,Aragón,-0.05351,0.18795,full_february,DAY_OF_WEEK
2020-09-06,ESP,GADM,ESP.2_1,Aragón,-0.09397,0.24145,full_february,DAY_OF_WEEK
2020-09-07,ESP,GADM,ESP.2_1,Aragón,-0.03713,0.16514,full_february,DAY_OF_WEEK
2020-09-08,ESP,GADM,ESP.2_1,Aragón,-0.03645,0.16247,full_february,DAY_OF_WEEK
2020-09-09,ESP,GADM,ESP.2_1,Aragón,-0.05262,0.15896,full_february,DAY_OF_WEEK
2020-09-10,ESP,GADM,ESP.2_1,Aragón,-0.06831,0.15562,full_february,DAY_OF_WEEK
2020-09-11,ESP,GADM,ESP.2_1,Aragón,-0.0717,0.15162,full_february,DAY_OF_WEEK
2020-09-12,ESP,GADM,ESP.2_1,Aragón,-0.08567,0.1904,full_february,DAY_OF_WEEK
2020-09-13,ESP,GADM,ESP.2_1,Aragón,-0.10388,0.23833,full_february,DAY_OF_WEEK
2020-09-14,ESP,GADM,ESP.2_1,Aragón,-0.02442,0.15602,full_february,DAY_OF_WEEK
2020-09-15,ESP,GADM,ESP.2_1,Aragón,-0.03641,0.15711,full_february,DAY_OF_WEEK
2020-09-16,ESP,GADM,ESP.2_1,Aragón,-0.07228,0.15694,full_february,DAY_OF_WEEK
2020-09-17,ESP,GADM,ESP.2_1,Aragón,-0.0671,0.15901,full_february,DAY_OF_WEEK
2020-09-18,ESP,GADM,ESP.2_1,Aragón,-0.11,0.16749,full_february,DAY_OF_WEEK
2020-09-19,ESP,GADM,ESP.2_1,Aragón,-0.14892,0.21519,full_february,DAY_OF_WEEK
2020-09-20,ESP,GADM,ESP.2_1,Aragón,-0.1653,0.26645,full_february,DAY_OF_WEEK
2020-09-21,ESP,GADM,ESP.2_1,Aragón,-0.06152,0.1631,full_february,DAY_OF_WEEK
2020-09-22,ESP,GADM,ESP.2_1,Aragón,-0.04712,0.15778,full_february,DAY_OF_WEEK
2020-09-23,ESP,GADM,ESP.2_1,Aragón,-0.0751,0.15972,full_february,DAY_OF_WEEK
2020-09-24,ESP,GADM,ESP.2_1,Aragón,-0.08159,0.15995,full_february,DAY_OF_WEEK
2020-09-25,ESP,GADM,ESP.2_1,Aragón,-0.09542,0.16536,full_february,DAY_OF_WEEK
2020-09-26,ESP,GADM,ESP.2_1,Aragón,-0.15822,0.22475,full_february,DAY_OF_WEEK
2020-09-27,ESP,GADM,ESP.2_1,Aragón,-0.21737,0.29453,full_february,DAY_OF_WEEK
2020-09-28,ESP,GADM,ESP.2_1,Aragón,-0.05931,0.16554,full_february,DAY_OF_WEEK
2020-09-29,ESP,GADM,ESP.2_1,Aragón,-0.0541,0.15897,full_february,DAY_OF_WEEK
2020-09-30,ESP,GADM,ESP.2_1,Aragón,-0.04738,0.15308,full_february,DAY_OF_WEEK
2020-10-01,ESP,GADM,ESP.2_1,Aragón,-0.04473,0.15106,full_february,DAY_OF_WEEK
2020-10-02,ESP,GADM,ESP.2_1,Aragón,-0.09531,0.17236,full_february,DAY_OF_WEEK
2020-10-03,ESP,GADM,ESP.2_1,Aragón,-0.12745,0.21098,full_february,DAY_OF_WEEK
2020-10-04,ESP,GADM,ESP.2_1,Aragón,-0.19232,0.27673,full_february,DAY_OF_WEEK
2020-10-05,ESP,GADM,ESP.2_1,Aragón,-0.04326,0.15853,full_february,DAY_OF_WEEK
2020-10-06,ESP,GADM,ESP.2_1,Aragón,-0.02561,0.15376,full_february,DAY_OF_WEEK
2020-10-07,ESP,GADM,ESP.2_1,Aragón,-0.05261,0.15466,full_february,DAY_OF_WEEK
2020-10-08,ESP,GADM,ESP.2_1,Aragón,-0.03487,0.15115,full_february,DAY_OF_WEEK
2020-10-09,ESP,GADM,ESP.2_1,Aragón,-0.04145,0.14411,full_february,DAY_OF_WEEK
2020-10-10,ESP,GADM,ESP.2_1,Aragón,-0.05054,0.1881,full_february,DAY_OF_WEEK
2020-10-11,ESP,GADM,ESP.2_1,Aragón,-0.15532,0.27216,full_february,DAY_OF_WEEK
2020-10-12,ESP,GADM,ESP.2_1,Aragón,-0.29042,0.27348,full_february,DAY_OF_WEEK
2020-10-13,ESP,GADM,ESP.2_1,Aragón,-0.0924,0.17793,full_february,DAY_OF_WEEK
2020-10-14,ESP,GADM,ESP.2_1,Aragón,-0.08351,0.17702,full_february,DAY_OF_WEEK
2020-10-15,ESP,GADM,ESP.2_1,Aragón,-0.07286,0.16973,full_february,DAY_OF_WEEK
2020-10-16,ESP,GADM,ESP.2_1,Aragón,-0.08931,0.16142,full_february,DAY_OF_WEEK
2020-10-17,ESP,GADM,ESP.2_1,Aragón,-0.10011,0.20715,full_february,DAY_OF_WEEK
2020-10-18,ESP,GADM,ESP.2_1,Aragón,-0.1696,0.27038,full_february,DAY_OF_WEEK
2020-10-19,ESP,GADM,ESP.2_1,Aragón,-0.07225,0.16623,full_february,DAY_OF_WEEK
2020-10-20,ESP,GADM,ESP.2_1,Aragón,-0.08691,0.18106,full_february,DAY_OF_WEEK
2020-10-21,ESP,GADM,ESP.2_1,Aragón,-0.07989,0.16857,full_february,DAY_OF_WEEK
2020-10-22,ESP,GADM,ESP.2_1,Aragón,-0.11936,0.18223,full_february,DAY_OF_WEEK
2020-10-23,ESP,GADM,ESP.2_1,Aragón,-0.13012,0.17137,full_february,DAY_OF_WEEK
2020-10-24,ESP,GADM,ESP.2_1,Aragón,-0.20496,0.22949,full_february,DAY_OF_WEEK
2020-10-25,ESP,GADM,ESP.2_1,Aragón,-0.27421,0.30825,full_february,DAY_OF_WEEK
2020-10-26,ESP,GADM,ESP.2_1,Aragón,-0.12125,0.18956,full_february,DAY_OF_WEEK
2020-10-27,ESP,GADM,ESP.2_1,Aragón,-0.10358,0.18534,full_february,DAY_OF_WEEK
2020-10-28,ESP,GADM,ESP.2_1,Aragón,-0.12266,0.18267,full_february,DAY_OF_WEEK
2020-10-29,ESP,GADM,ESP.2_1,Aragón,-0.11846,0.17936,full_february,DAY_OF_WEEK
2020-10-30,ESP,GADM,ESP.2_1,Aragón,-0.12688,0.16975,full_february,DAY_OF_WEEK
2020-10-31,ESP,GADM,ESP.2_1,Aragón,-0.19884,0.22495,full_february,DAY_OF_WEEK
2020-11-01,ESP,GADM,ESP.2_1,Aragón,-0.26933,0.29654,full_february,DAY_OF_WEEK
2020-11-02,ESP,GADM,ESP.2_1,Aragón,-0.35648,0.30009,full_february,DAY_OF_WEEK
2020-11-03,ESP,GADM,ESP.2_1,Aragón,-0.11208,0.19076,full_february,DAY_OF_WEEK
2020-11-04,ESP,GADM,ESP.2_1,Aragón,-0.1537,0.20445,full_february,DAY_OF_WEEK
2020-11-05,ESP,GADM,ESP.2_1,Aragón,-0.12721,0.19031,full_february,DAY_OF_WEEK
2020-11-06,ESP,GADM,ESP.2_1,Aragón,-0.15072,0.1852,full_february,DAY_OF_WEEK
2020-11-07,ESP,GADM,ESP.2_1,Aragón,-0.30942,0.29155,full_february,DAY_OF_WEEK
2020-11-08,ESP,GADM,ESP.2_1,Aragón,-0.34184,0.33989,full_february,DAY_OF_WEEK
2020-11-09,ESP,GADM,ESP.2_1,Aragón,-0.12325,0.18655,full_february,DAY_OF_WEEK
2020-11-10,ESP,GADM,ESP.2_1,Aragón,-0.11088,0.1824,full_february,DAY_OF_WEEK
2020-11-11,ESP,GADM,ESP.2_1,Aragón,-0.14151,0.19071,full_february,DAY_OF_WEEK
2020-11-12,ESP,GADM,ESP.2_1,Aragón,-0.12548,0.18696,full_february,DAY_OF_WEEK
2020-11-13,ESP,GADM,ESP.2_1,Aragón,-0.14176,0.1805,full_february,DAY_OF_WEEK
2020-11-14,ESP,GADM,ESP.2_1,Aragón,-0.24725,0.25765,full_february,DAY_OF_WEEK
2020-11-15,ESP,GADM,ESP.2_1,Aragón,-0.33226,0.34436,full_february,DAY_OF_WEEK
2020-11-16,ESP,GADM,ESP.2_1,Aragón,-0.11146,0.18295,full_february,DAY_OF_WEEK
2020-11-17,ESP,GADM,ESP.2_1,Aragón,-0.08977,0.18058,full_february,DAY_OF_WEEK
2020-11-18,ESP,GADM,ESP.2_1,Aragón,-0.10588,0.17823,full_february,DAY_OF_WEEK
2020-11-19,ESP,GADM,ESP.2_1,Aragón,-0.11232,0.18111,full_february,DAY_OF_WEEK
2020-11-20,ESP,GADM,ESP.2_1,Aragón,-0.13944,0.18139,full_february,DAY_OF_WEEK
2020-11-21,ESP,GADM,ESP.2_1,Aragón,-0.22762,0.24448,full_february,DAY_OF_WEEK
2020-11-22,ESP,GADM,ESP.2_1,Aragón,-0.31325,0.3324,full_february,DAY_OF_WEEK
2020-11-23,ESP,GADM,ESP.2_1,Aragón,-0.12213,0.18764,full_february,DAY_OF_WEEK
2020-11-24,ESP,GADM,ESP.2_1,Aragón,-0.09134,0.1807,full_february,DAY_OF_WEEK
2020-11-25,ESP,GADM,ESP.2_1,Aragón,-0.1122,0.17938,full_february,DAY_OF_WEEK
